oldUrl,newUrl,fullNewUrl,redirectType,reason,confidence,status
"https://www.eurowindowhcm.com/2019/12/chi-tiet-cau-thanh-cua-chong-chay.html","/tin-tuc/chi-tiet-cau-thanh-cua-chong-chay","https://eurowindowhcm.com/tin-tuc/chi-tiet-cau-thanh-cua-chong-chay",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/cua-chong-chay.html","/tin-tuc/cua-chong-chay","https://eurowindowhcm.com/tin-tuc/cua-chong-chay",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/mot-so-it-thanh-tich-at-uoc.html","/tin-tuc/mot-so-it-thanh-tich-at-uoc","https://eurowindowhcm.com/tin-tuc/mot-so-it-thanh-tich-at-uoc",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/12/cai-tao-khong-gian-nha-pho-hien-ai-voi.html","/tin-tuc/cai-tao-khong-gian-nha-pho-hien-ai-voi","https://eurowindowhcm.com/tin-tuc/cai-tao-khong-gian-nha-pho-hien-ai-voi",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/cua-ep-nha-sang-khang-trang-on-tet.html","/tin-tuc/cua-ep-nha-sang-khang-trang-on-tet","https://eurowindowhcm.com/tin-tuc/cua-ep-nha-sang-khang-trang-on-tet",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/cua-nhua-upvc-eurowindow-giai-phap-cho.html","/tin-tuc/cua-nhua-upvc-eurowindow-giai-phap-cho","https://eurowindowhcm.com/tin-tuc/cua-nhua-upvc-eurowindow-giai-phap-cho",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/eurowindow-tham-du-trien-lam-myanbuild.html","/tin-tuc/eurowindow-tham-du-trien-lam-myanbuild","https://eurowindowhcm.com/tin-tuc/eurowindow-tham-du-trien-lam-myanbuild",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/tinh-uu-viet-cua-cua-go.html","/tin-tuc/tinh-uu-viet-cua-cua-go","https://eurowindowhcm.com/tin-tuc/tinh-uu-viet-cua-cua-go",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/san-go.html","/tin-tuc/san-go","https://eurowindowhcm.com/tin-tuc/san-go",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/cua-nhom-eurowindow-ea55.html","/tin-tuc/cua-nhom-eurowindow-ea55","https://eurowindowhcm.com/tin-tuc/cua-nhom-eurowindow-ea55",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/he-thong-showroom.html","/tin-tuc/he-thong-showroom","https://eurowindowhcm.com/tin-tuc/he-thong-showroom",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/co-hoi-phat-trien-su-nghiep-tai.html","/tin-tuc/co-hoi-phat-trien-su-nghiep-tai","https://eurowindowhcm.com/tin-tuc/co-hoi-phat-trien-su-nghiep-tai",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/bao-gia-cua-eurowindow.html","/tin-tuc/bao-gia-cua-eurowindow","https://eurowindowhcm.com/tin-tuc/bao-gia-cua-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/mua-cua-eurowindow-o-au.html","/tin-tuc/mua-cua-eurowindow-o-au","https://eurowindowhcm.com/tin-tuc/mua-cua-eurowindow-o-au",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/vi-sao-nen-chon-cua-eurowindow-cho-cong.html","/tin-tuc/vi-sao-nen-chon-cua-eurowindow-cho-cong","https://eurowindowhcm.com/tin-tuc/vi-sao-nen-chon-cua-eurowindow-cho-cong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/cap-nhat-cong-trinh.html","/tin-tuc/cap-nhat-cong-trinh","https://eurowindowhcm.com/tin-tuc/cap-nhat-cong-trinh",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/11/video.html","/tin-tuc/video","https://eurowindowhcm.com/tin-tuc/video",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/10/tong-quan-ve-eurowindow.html","/tin-tuc/tong-quan-ve-eurowindow","https://eurowindowhcm.com/tin-tuc/tong-quan-ve-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/10/gioi-thieu-ve-cong-ty-co-phan-eurowindow.html","/tin-tuc/gioi-thieu-ve-cong-ty-co-phan-eurowindow","https://eurowindowhcm.com/tin-tuc/gioi-thieu-ve-cong-ty-co-phan-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/10/catalogue-eurowindow.html","/tin-tuc/catalogue-eurowindow","https://eurowindowhcm.com/tin-tuc/catalogue-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/10/eurowindow-khuyen-mai-cuoi-nam-2019.html","/tin-tuc/eurowindow-khuyen-mai-cuoi-nam-2019","https://eurowindowhcm.com/tin-tuc/eurowindow-khuyen-mai-cuoi-nam-2019",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/06/lien-he.html","/tin-tuc/lien-he","https://eurowindowhcm.com/tin-tuc/lien-he",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/06/nha-may.html","/tin-tuc/nha-may","https://eurowindowhcm.com/tin-tuc/nha-may",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/06/tam-nhin-su-menh-gia-tri-cot-loi.html","/tin-tuc/tam-nhin-su-menh-gia-tri-cot-loi","https://eurowindowhcm.com/tin-tuc/tam-nhin-su-menh-gia-tri-cot-loi",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/06/mau-cua-eurowindow.html","/tin-tuc/mau-cua-eurowindow","https://eurowindowhcm.com/tin-tuc/mau-cua-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/06/eurowindow-bung-no-san-pham-moi.html","/tin-tuc/eurowindow-bung-no-san-pham-moi","https://eurowindowhcm.com/tin-tuc/eurowindow-bung-no-san-pham-moi",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/06/cong-khai-ban-phu-kien-kin-long-gia.html","/tin-tuc/cong-khai-ban-phu-kien-kin-long-gia","https://eurowindowhcm.com/tin-tuc/cong-khai-ban-phu-kien-kin-long-gia",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/kinh-cach-nhiet-toan-act.html","/tin-tuc/kinh-cach-nhiet-toan-act","https://eurowindowhcm.com/tin-tuc/kinh-cach-nhiet-toan-act",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/uu-diem-cua-cua-cuon-eurowindow.html","/tin-tuc/uu-diem-cua-cua-cuon-eurowindow","https://eurowindowhcm.com/tin-tuc/uu-diem-cua-cua-cuon-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-go-mdf-va-hdf.html","/tin-tuc/cua-go-mdf-va-hdf","https://eurowindowhcm.com/tin-tuc/cua-go-mdf-va-hdf",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-technal.html","/tin-tuc/cua-nhom-technal","https://eurowindowhcm.com/tin-tuc/cua-nhom-technal",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-op-go.html","/tin-tuc/cua-nhom-op-go","https://eurowindowhcm.com/tin-tuc/cua-nhom-op-go",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/tinh-uu-viet.html","/tin-tuc/tinh-uu-viet","https://eurowindowhcm.com/tin-tuc/tinh-uu-viet",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/kinh-hop.html","/tin-tuc/kinh-hop","https://eurowindowhcm.com/tin-tuc/kinh-hop",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/kinh-cuong-luc-va-kinh-ban-cuong-luc.html","/tin-tuc/kinh-cuong-luc-va-kinh-ban-cuong-luc","https://eurowindowhcm.com/tin-tuc/kinh-cuong-luc-va-kinh-ban-cuong-luc",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-san-pham-kinh.html","/tin-tuc/gioi-thieu-san-pham-kinh","https://eurowindowhcm.com/tin-tuc/gioi-thieu-san-pham-kinh",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-tu-dong.html","/tin-tuc/cua-tu-dong","https://eurowindowhcm.com/tin-tuc/cua-tu-dong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-cuon.html","/tin-tuc/cua-cuon","https://eurowindowhcm.com/tin-tuc/cua-cuon",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-cua-cuon-cua-tu-dong.html","/tin-tuc/gioi-thieu-cua-cuon-cua-tu-dong","https://eurowindowhcm.com/tin-tuc/gioi-thieu-cua-cuon-cua-tu-dong",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-go-ghep-thanh.html","/tin-tuc/cua-go-ghep-thanh","https://eurowindowhcm.com/tin-tuc/cua-go-ghep-thanh",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-go-tu-nhien.html","/tin-tuc/cua-go-tu-nhien","https://eurowindowhcm.com/tin-tuc/cua-go-tu-nhien",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-ve-cua-go-eurowindow.html","/tin-tuc/gioi-thieu-ve-cua-go-eurowindow","https://eurowindowhcm.com/tin-tuc/gioi-thieu-ve-cua-go-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/he-vach-nhom-kinh-lon.html","/tin-tuc/he-vach-nhom-kinh-lon","https://eurowindowhcm.com/tin-tuc/he-vach-nhom-kinh-lon",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-eurowindow.html","/tin-tuc/cua-nhom-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-nhom-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-ve-cua-nhom-eurowindow.html","/tin-tuc/gioi-thieu-ve-cua-nhom-eurowindow","https://eurowindowhcm.com/tin-tuc/gioi-thieu-ve-cua-nhom-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-so-mo-quay-ra-ngoai.html","/tin-tuc/cua-so-mo-quay-ra-ngoai","https://eurowindowhcm.com/tin-tuc/cua-so-mo-quay-ra-ngoai",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-mo-truot.html","/tin-tuc/cua-nhom-mo-truot","https://eurowindowhcm.com/tin-tuc/cua-nhom-mo-truot",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-di-xep-truot.html","/tin-tuc/cua-di-xep-truot","https://eurowindowhcm.com/tin-tuc/cua-di-xep-truot",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-di-hai-canh-mo-quay.html","/tin-tuc/cua-di-hai-canh-mo-quay","https://eurowindowhcm.com/tin-tuc/cua-di-hai-canh-mo-quay",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-ve-cua-nhua-upvc.html","/tin-tuc/gioi-thieu-ve-cua-nhua-upvc","https://eurowindowhcm.com/tin-tuc/gioi-thieu-ve-cua-nhua-upvc",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/2019/05/cua-eurowindow.html","/tin-tuc/cua-eurowindow","https://eurowindowhcm.com/tin-tuc/cua-eurowindow",301,"content-migrated-takeout","high","ready"
"https://www.eurowindowhcm.com/p/lien-he.html","/dich-vu","https://eurowindowhcm.com/dich-vu",301,"static-page-mapped","high","ready"
"https://www.eurowindowhcm.com/p/anh-du-an.html","/du-an","https://eurowindowhcm.com/du-an",301,"static-page-mapped","high","ready"
"https://www.eurowindowhcm.com/p/hinh-anh-cua-eurowindow.html","/san-pham","https://eurowindowhcm.com/san-pham",301,"static-page-mapped","high","ready"
"https://www.eurowindowhcm.com/p/anh-baner.html","/","https://eurowindowhcm.com/",301,"static-page-mapped","high","ready"
"https://www.eurowindowhcm.com/p/banner-eurowindow.html","/","https://eurowindowhcm.com/",301,"static-page-mapped","high","ready"
"https://www.eurowindowhcm.com/p/si.html","/san-pham","https://eurowindowhcm.com/san-pham",301,"static-page-mapped","high","ready"
